RMOB,MEA_MAP_21114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Title,Active Exceptions of 23 Rules in MEA_MAP_21114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TimeStamp,5/17/2021 13:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Filter Applied,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Admin Level 1,Admin Level 2,Admin Level 3,Admin Level 4,Admin Level 5,Rule Code,Rule Name,Severity,LE Status,Priority,DBE Val Comment,DBE Comment,Responsibility,LE Review,User Id,User Location,Assigned To,LE Reason,LE Details,Timestamp,Remark,Message,WAV Status,Project Name,LE Check,Validation Type,Clean For Extracts,CCLV Runlist,LE Enabled,Validation Id,Link Id
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2872,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209033,470839527
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208251,8892679759
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208352,470818594
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2872,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208351,470818594
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209276,470824195
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209275,470824195
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209274,470840842
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209273,4640931265
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209272,4640931265
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209271,470824195
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2872,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209181,470838466
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209180,470838466
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209034,470839527
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2872,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208686,4640931272
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208252,8892679759
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2872,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208146,470839527
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208145,470839527
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208147,470839527
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2872,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208144,470826368
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208142,8892679759
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209133,470826368
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2872,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209132,470826368
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208249,470840842
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209286,8892679760
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209285,4640931265
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209284,4640931265
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209283,470824195
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209282,4640931265
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209281,470840842
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209280,8892679760
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209279,470824195
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208250,4640931265
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209153,470824195
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209152,470824195
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208141,4640931265
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2872,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208121,470818594
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2872,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208120,7491142923
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208119,470838466
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208118,7491142924
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208117,7491142924
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208529,470826368
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208689,470826368
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208722,8892679760
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208721,4640931265
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2872,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208688,470839527
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208687,470818594
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208551,8892679760
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2871,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208122,4640931272
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2872,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208528,4640931272
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208552,4640931265
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2868,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208514,470840842
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2869,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208513,470840842
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2878,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208855,4640752069
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2881,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457207923,4640814599
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2877,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208856,4640752076
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2878,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208263,4640752076
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2881,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457207922,4640814599
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2877,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208276,4640752051
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2878,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208269,4640752032
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2877,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208268,4640752032
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2878,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208267,470816080
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2877,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208262,470816080
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2878,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208261,470816080
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2877,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457208260,4640752069
Bahrein,Bei Bu Da Qu,A Bu Sai Ba,,,RDS033,RDS-TMC Code Not on Traffic Table,2,Active,CRITICAL,-,-,TRAFFIC GPO,NO,medinalh,Leon,medinalh,,,05/15/21 16:29 PM,,Traffic table data doesn't exist for table id 58 and location Id 2878,A,Western Europe - FC12345-TMC - TMC - WO095778...TMC Codes & Traffic Support - Global,NO,W  ,NO,NO,NO,2457209231,470845798
